time,sensor.sensor_temperatura_1_humidity,sensor.sensor_temperatura_1_pressure,sensor.sensor_temperatura_1_temperature,sensor.sensor_temperatura_2_humidity,sensor.sensor_temperatura_2_pressure,sensor.sensor_temperatura_2_temperature,sensor.sensor_temperatura_3_humidity,sensor.sensor_temperatura_3_pressure,sensor.sensor_temperatura_3_temperature,sensor.sensor_temperatura_4_humidity,sensor.sensor_temperatura_4_pressure,sensor.sensor_temperatura_4_temperature, sensor_ventana_2 Puerta,sensor_puerta_1 Puerta,sensor_ventana_1 Puerta,sensor_ventana_11 Puerta,sensor_ventana_12 Puerta,sensor_ventana_3 Puerta,sensor_ventana_4 Puerta,sensor_ventana_5 Puerta,sensor_ventana_6 Puerta,sensor_ventana_7 Puerta,sensor_ventana_8 Puerta,sensor_ventana_9 Puerta,azimuth_mean,elevation_mean
2024-12-24 01:30:00,34.71,1020.7,16.26,36.42,1020.6,15.49,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.27,-63.41
2024-12-24 02:00:00,34.72,1020.85,16.22,36.81,1020.6,15.4,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.34,-58.16
2024-12-24 02:30:00,34.82,1020.85,16.21,36.98,1020.3,15.3,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.66,-52.63
2024-12-24 03:00:00,34.95,1020.85,16.19,37.27,1020.3,15.25,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.62,-46.94
2024-12-24 03:30:00,35.17,1020.3,16.13,37.48,1020.2,15.11,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.89,-41.17
2024-12-24 04:00:00,35.16,1020.3,16.13,37.68,1020.15,15.09,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.62,-35.39
2024-12-24 04:30:00,35.45,1020.3,16.11,37.68,1020.15,15.09,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.1,-29.62
2024-12-24 05:00:00,35.6,1020.7,16.13,37.92,1020.45,15.17,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.4,-23.91
2024-12-24 05:30:00,35.72,1021.0,16.09,37.92,1020.9,15.17,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.99,-16.52
2024-12-24 06:00:00,35.72,1021.0,16.09,37.98,1020.7,15.22,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.5,-12.05
2024-12-24 06:30:00,35.96,1021.3,16.04,38.23,1021.17,15.1,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.03,-6.55
2024-12-24 07:00:00,36.08,1021.57,16.02,38.3,1021.5,15.09,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.69,-1.07
2024-12-24 07:30:00,36.1,1021.3,15.96,38.65,1021.5,14.91,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.1,3.36
2024-12-24 08:00:00,36.2,1021.85,15.94,38.72,1021.7,14.9,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.36,8.0
2024-12-24 08:30:00,36.36,1022.55,15.96,38.85,1022.0,14.92,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.75,12.22
2024-12-24 09:00:00,36.36,1022.55,15.96,39.07,1022.2,14.94,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.61,16.09
2024-12-24 09:30:00,36.62,1022.0,15.88,39.14,1021.95,14.84,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.87,19.51
2024-12-24 10:00:00,36.8,1021.7,15.84,39.49,1021.7,14.88,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.56,22.37
2024-12-24 10:30:00,36.96,1021.15,15.87,39.7,1021.27,14.87,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.65,24.63
2024-12-24 11:00:00,37.16,1020.7,15.86,39.72,1020.57,14.98,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.06,26.18
2024-12-24 11:30:00,37.28,1019.8,15.81,39.72,1020.0,15.06,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.7,27.0
2024-12-24 12:00:00,37.43,1019.5,15.82,39.72,1019.47,15.16,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.54,27.03
2024-12-24 12:30:00,37.67,1019.3,15.84,39.73,1019.1,15.23,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191.19,26.3
2024-12-24 13:00:00,37.78,1018.8,15.88,39.76,1018.75,15.32,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198.63,24.81
2024-12-24 13:30:00,37.78,1018.8,15.88,39.97,1018.5,15.45,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.75,22.63
2024-12-24 14:00:00,38.12,1018.8,15.92,39.84,1018.4,15.56,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212.48,19.82
2024-12-24 14:30:00,38.12,1018.8,15.92,39.85,1018.6,15.6,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.8,16.46
2024-12-24 15:00:00,38.2,1018.8,15.95,39.85,1018.6,15.6,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224.7,12.61
2024-12-24 15:30:00,38.5,1019.0,15.95,40.05,1018.55,15.68,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230.36,8.26
2024-12-24 16:00:00,38.51,1019.0,16.02,40.29,1018.8,15.73,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235.15,4.05
2024-12-24 16:30:00,38.97,1019.45,15.99,40.32,1019.05,15.75,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239.7,-0.38
2024-12-24 17:00:00,38.97,1019.45,15.99,40.44,1019.4,15.68,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.61,-6.1
2024-12-24 17:30:00,39.18,1019.3,15.95,40.44,1019.4,15.68,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.4,-11.9
2024-12-24 18:00:00,39.26,1019.8,15.98,40.65,1019.7,15.53,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252.95,-16.43
2024-12-24 18:30:00,39.36,1019.45,15.98,40.65,1019.7,15.53,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256.99,-21.74
2024-12-24 19:00:00,39.44,1020.33,15.98,41.09,1020.03,15.47,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261.26,-27.42
2024-12-24 19:30:00,39.58,1020.33,15.98,41.52,1020.6,15.4,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,265.64,-33.17
2024-12-24 20:00:00,39.58,1020.33,15.98,41.62,1020.8,15.45,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.28,-38.95
2024-12-24 20:30:00,39.93,1020.33,15.95,42.11,1020.5,15.43,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,275.29,-44.73
2024-12-24 21:00:00,40.3,1022.7,15.95,42.26,1020.8,15.39,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,281.02,-50.46
2024-12-24 21:30:00,40.43,1021.3,15.97,42.7,1021.2,15.34,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,287.64,-56.07
2024-12-24 22:00:00,40.82,1021.3,15.94,42.86,1021.1,15.35,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296.1,-61.42
2024-12-24 22:30:00,40.82,1021.3,15.94,43.22,1021.1,15.3,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,306.91,-66.39
2024-12-24 23:00:00,41.31,1021.3,15.92,43.22,1021.1,15.3,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,322.27,-70.46
2024-12-24 23:30:00,41.54,1022.0,15.94,43.73,1021.1,15.17,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,342.46,-73.26
2024-12-25 00:00:00,41.72,1022.0,15.92,43.73,1021.1,15.17,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.3,-73.62
2024-12-25 00:30:00,41.72,1022.0,15.92,44.26,1020.85,15.08,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.85,-71.79
2024-12-25 01:00:00,42.04,1021.0,15.9,44.26,1020.85,15.08,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.64,-68.04
2024-12-25 01:30:00,42.21,1022.0,15.92,44.77,1021.0,15.1,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.23,-63.4
2024-12-25 02:00:00,42.31,1021.3,15.87,45.01,1021.25,15.06,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.35,-58.1
2024-12-25 02:30:00,42.56,1021.3,15.91,45.16,1021.1,15.08,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.73,-52.53
2024-12-25 03:00:00,42.67,1022.7,15.86,45.32,1020.8,15.06,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.67,-46.84
2024-12-25 03:30:00,42.67,1022.7,15.86,45.32,1020.8,15.06,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.94,-41.07
2024-12-25 04:00:00,42.85,1021.0,15.87,45.61,1020.7,15.03,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.66,-35.28
2024-12-25 04:30:00,43.03,1021.0,15.8,45.61,1020.7,15.03,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.14,-29.52
2024-12-25 05:00:00,43.19,1021.3,15.84,45.84,1021.0,15.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.44,-23.81
2024-12-25 05:30:00,43.28,1021.7,15.77,45.94,1021.45,14.96,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.96,-16.52
2024-12-25 06:00:00,43.34,1022.0,15.73,46.0,1021.75,14.98,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.47,-12.05
2024-12-25 06:30:00,43.56,1022.55,15.77,46.12,1022.2,14.98,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.99,-6.55
2024-12-25 07:00:00,43.56,1022.55,15.77,46.12,1022.55,14.94,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.65,-1.07
2024-12-25 07:30:00,43.7,1022.9,15.69,46.2,1022.85,14.84,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.06,3.36
2024-12-25 08:00:00,43.78,1023.4,15.69,46.27,1023.25,14.8,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.32,8.01
2024-12-25 08:30:00,43.88,1023.7,15.64,46.28,1023.65,14.83,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.71,12.22
2024-12-25 09:00:00,43.98,1024.0,15.61,46.31,1023.9,14.81,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.56,16.1
2024-12-25 09:30:00,44.06,1024.4,15.64,46.4,1024.37,14.76,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.83,19.52
2024-12-25 10:00:00,44.1,1025.4,15.6,46.42,1024.7,14.81,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.52,22.38
2024-12-25 10:30:00,44.45,1024.9,15.64,46.72,1024.7,14.84,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.6,24.64
2024-12-25 11:00:00,45.94,1024.9,15.61,47.61,1024.4,15.01,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.02,26.2
2024-12-25 11:30:00,45.94,1024.9,15.61,48.59,1024.6,15.08,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.66,27.03
2024-12-25 12:00:00,47.53,1024.55,15.65,49.97,1024.3,15.16,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.53,27.06
2024-12-25 12:30:00,47.53,1024.55,15.65,50.09,1024.1,15.16,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191.19,26.33
2024-12-25 13:00:00,48.56,1024.0,15.7,50.44,1023.9,15.12,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198.63,24.83
2024-12-25 13:30:00,48.56,1024.0,15.7,50.44,1023.9,15.12,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.76,22.66
2024-12-25 14:00:00,49.15,1024.0,15.73,51.01,1024.0,15.25,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212.49,19.84
2024-12-25 14:30:00,49.15,1024.0,15.73,51.01,1024.0,15.25,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.81,16.49
2024-12-25 15:00:00,49.34,1024.4,15.73,51.41,1024.05,15.24,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224.7,12.64
2024-12-25 15:30:00,49.34,1024.4,15.73,51.36,1023.9,15.23,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230.24,8.39
2024-12-25 16:00:00,49.45,1024.0,15.74,51.37,1023.9,15.29,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235.2,4.05
2024-12-25 16:30:00,49.45,1024.0,15.74,51.36,1024.1,15.28,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239.74,-0.38
2024-12-25 17:00:00,49.38,1024.4,15.73,51.88,1024.3,15.29,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.19,-5.56
2024-12-25 17:30:00,49.38,1024.4,15.73,51.71,1024.4,15.28,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,248.82,-11.14
2024-12-25 18:00:00,49.42,1024.7,15.73,51.75,1024.6,15.29,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252.99,-16.44
2024-12-25 18:30:00,49.42,1024.7,15.73,51.75,1024.6,15.29,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257.03,-21.74
2024-12-25 19:00:00,49.58,1024.7,15.77,51.72,1024.6,15.25,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261.31,-27.43
2024-12-25 19:30:00,49.58,1024.7,15.8,51.72,1024.6,15.25,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,265.69,-33.17
2024-12-25 20:00:00,49.58,1024.7,15.8,51.41,1024.4,15.29,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.34,-38.96
2024-12-25 20:30:00,49.39,1024.7,15.79,51.36,1024.7,15.29,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,275.34,-44.74
2024-12-25 21:00:00,49.36,1025.4,15.79,51.36,1024.7,15.29,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,281.08,-50.46
2024-12-25 21:30:00,49.58,1025.4,15.77,51.54,1024.6,15.28,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,287.72,-56.07
2024-12-25 22:00:00,49.58,1025.4,15.77,51.61,1024.4,15.25,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296.19,-61.42
2024-12-25 22:30:00,49.52,1024.4,15.77,51.89,1024.4,15.15,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,307.0,-66.38
2024-12-25 23:00:00,49.52,1024.4,15.77,52.26,1024.1,15.26,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,322.39,-70.44
2024-12-25 23:30:00,49.76,1024.0,15.76,52.35,1023.95,15.26,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,342.57,-73.24
2024-12-26 00:00:00,50.1,1024.0,15.75,52.35,1023.95,15.26,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.29,-73.59
2024-12-26 00:30:00,50.38,1024.0,15.74,53.02,1023.9,15.21,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.81,-71.76
2024-12-26 01:00:00,50.48,1023.35,15.72,53.02,1023.9,15.21,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.6,-68.02
2024-12-26 01:30:00,50.48,1023.35,15.72,53.41,1023.8,15.19,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.17,-63.37
2024-12-26 02:00:00,50.85,1023.35,15.73,53.41,1023.8,15.19,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.25,-58.12
2024-12-26 02:30:00,50.85,1023.35,15.73,53.82,1024.0,15.12,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.58,-52.6
2024-12-26 03:00:00,51.09,1023.35,15.7,54.05,1023.8,15.09,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.54,-46.9
2024-12-26 03:30:00,51.09,1023.35,15.7,54.2,1024.0,15.06,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.83,-41.14
2024-12-26 04:00:00,51.38,1023.2,15.68,54.21,1023.8,14.99,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.56,-35.36
2024-12-26 04:30:00,51.71,1024.0,15.67,54.24,1023.6,14.92,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.04,-29.59
2024-12-26 05:00:00,51.71,1024.0,15.67,54.52,1023.8,14.84,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.34,-23.88
2024-12-26 05:30:00,51.8,1024.0,15.62,54.52,1023.8,14.84,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.92,-16.52
2024-12-26 06:00:00,51.94,1024.4,15.62,54.64,1024.1,14.84,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.42,-12.05
2024-12-26 06:30:00,51.96,1024.7,15.64,54.6,1024.3,14.84,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.95,-6.54
2024-12-26 07:00:00,51.96,1024.7,15.64,54.71,1024.5,14.81,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.61,-1.07
2024-12-26 07:30:00,52.08,1025.1,15.65,54.7,1024.8,14.82,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.01,3.36
2024-12-26 08:00:00,52.19,1025.1,15.58,54.7,1024.8,14.82,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.12,7.89
2024-12-26 08:30:00,52.4,1025.4,15.58,55.36,1025.15,14.78,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.65,12.22
2024-12-26 09:00:00,52.4,1025.7,15.59,56.01,1025.4,14.82,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.5,16.1
2024-12-26 09:30:00,52.54,1025.7,15.6,56.1,1025.65,14.82,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.77,19.53
2024-12-26 10:00:00,52.54,1025.7,15.6,56.1,1025.65,14.82,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.46,22.4
2024-12-26 10:30:00,52.86,1025.4,15.58,56.41,1025.27,14.93,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.55,24.66
2024-12-26 11:00:00,53.05,1025.1,15.57,56.2,1024.8,14.93,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.97,26.23
2024-12-26 11:30:00,53.36,1026.1,15.57,56.22,1024.5,15.06,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.6,27.06
2024-12-26 12:00:00,53.55,1024.7,15.61,56.22,1024.5,15.06,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.03,27.13
2024-12-26 12:30:00,53.54,1023.55,15.62,56.65,1024.07,15.06,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.69,26.43
2024-12-26 13:00:00,53.74,1023.85,15.62,56.54,1023.7,15.09,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198.16,25.0
2024-12-26 13:30:00,53.74,1023.85,15.62,56.57,1023.7,15.08,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.31,22.85
2024-12-26 14:00:00,53.76,1023.85,15.64,56.57,1023.7,15.08,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212.08,20.09
2024-12-26 14:30:00,53.68,1023.2,15.62,56.11,1023.9,15.12,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.42,16.75
2024-12-26 15:00:00,53.65,1023.2,15.61,55.79,1023.7,15.18,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224.34,12.95
2024-12-26 15:30:00,53.65,1023.2,15.61,55.79,1023.7,15.18,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230.1,8.55
2024-12-26 16:00:00,53.54,1024.0,15.63,56.0,1023.7,15.19,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235.26,4.04
2024-12-26 16:30:00,53.54,1022.7,15.64,55.78,1023.9,15.19,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239.54,-0.1
2024-12-26 17:00:00,53.54,1024.0,15.68,55.62,1024.0,15.13,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243.93,-5.2
2024-12-26 17:30:00,53.51,1024.0,15.58,55.62,1024.1,15.19,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,248.86,-11.14
2024-12-26 18:00:00,53.37,1024.55,15.62,55.49,1024.35,15.2,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253.04,-16.44
2024-12-26 18:30:00,53.29,1024.55,15.6,55.44,1024.7,15.2,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257.08,-21.74
2024-12-26 19:00:00,53.29,1025.6,15.64,55.48,1024.9,15.12,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261.36,-27.42
2024-12-26 19:30:00,53.29,1025.6,15.64,55.6,1025.1,15.13,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,265.75,-33.17
